Acct Number,Posting Date,Billing Date,Transaction Date,Transaction Amount,Transaction Code,Merchant Name,Merchant City,Merchant State,Merchant Category Code,Merchant Type,SIC Code Group Type,Presentation
123456789,7/22/2014,8/15/2014,7/20/2014,42.04,5,TOUCH OF PASO,PASO ROBLES,CA,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
123456789,7/22/2014,8/15/2014,7/20/2014,44.32,5,CORNER STORE 3557,PASO ROBLES,CA,5542,Automated Fuel Dispensers,Gas Stations,Gas
123456789,7/22/2014,8/15/2014,7/21/2014,70.95,5,TACKITTFAMILYVINEYARDS,805-286-4266,CA,5921,"Package Stores ? Beer, Wine, and Liquor",Other Retail,Retail
123456789,7/23/2014,8/15/2014,7/21/2014,240,5,FARM STAY US,541-4874966,OR,7311,Advertising Services,Other Services,Other
123456789,7/23/2014,8/15/2014,7/22/2014,108.75,5,SQ *S. ANDRIS LANNON,Paso Robles,CA,5399,Misc. General Merchandise,Other Retail,Retail
123456789,7/24/2014,8/15/2014,7/23/2014,-431.88,6,HOMEAWAY B&B*,512-322-2710,TX,8999,Professional Services-not Elsewhere Classified,Other Services,Other
123456789,7/25/2014,8/15/2014,7/24/2014,61.78,5,WAL-MART #2099,PASO ROBLES,CA,5310,Discount Stores,Discount Stores,Retail
123456789,8/15/2014,8/15/2014,8/10/2014,83.68,5,ODYSSEY WORLD CAFE,PASO ROBLES,CA,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
123456789,8/15/2014,8/15/2014,8/10/2014,177.6,5,BLUEBIRD INN,CAMBRIA,CA,7011,#N/A,#N/A,#N/A
123456789,8/15/2014,8/15/2014,8/11/2014,59.25,5,INDIGO MOON,CAMBRIA,CA,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
123456789,8/15/2014,8/15/2014,8/11/2014,12,5,AMAZON MKTPLACE PMTS,AMZN.COM/BILL,WA,5942,Book Stores,Other Retail,Retail
123456789,8/15/2014,8/15/2014,8/11/2014,9.96,5,AMAZON MKTPLACE PMTS,AMZN.COM/BILL,WA,5942,Book Stores,Other Retail,Retail
123456789,8/15/2014,8/15/2014,8/11/2014,27.95,5,CREEKSIDE GARDENS CAFE,CAMBRIA,CA,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
123456789,8/29/2014,9/16/2014,8/15/2014,38.87,5,MAGS 888-221-2881,888-221-2881,AZ,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
123456789,8/29/2014,9/16/2014,8/16/2014,39.02,5,EXXONMOBIL    48035166,ROCKY POINT,NC,5542,Automated Fuel Dispensers,Gas Stations,Gas
123456789,9/16/2014,9/16/2014,8/24/2014,14.57,5,SMART AND FINA10103927,PASO ROBLES,CA,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
123456789,9/16/2014,9/16/2014,9/2/2014,25,62,LATE FEE,,,0,#N/A,#N/A,#N/A
123456789,9/16/2014,9/16/2014,9/16/2014,32.44,64,FINANCE CHARGE PURCHASE,,,0,#N/A,#N/A,#N/A
123456789,9/30/2014,_,8/27/2014,12.74,5,7-ELEVEN 35067,PASO ROBLES,CA,5542,Automated Fuel Dispensers,Gas Stations,Gas
123456789,9/30/2014,_,8/28/2014,1,5,DRS HEALTH PRS 8667443579,866-744-3579,DE,2741,Miscellaneous Publishing and Printing,Other Services,Other
