Acct Number,Posting Date,Billing Date,Transaction Date,Transaction Amount,Transaction Code,Merchant Name,Merchant City,Merchant State,Merchant Category Code,Merchant Type,SIC Code Group Type,Presentation
987654321,6/5/2014,6/13/2014,6/3/2014,154.02,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/6/2014,6/13/2014,6/4/2014,9.36,5,MCDONALD'S F14340,ZIONSVILLE,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/6/2014,6/13/2014,6/5/2014,25.78,5,AMAZON DIGITAL SVCS,866-216-1072,WA,5969,Direct Marketing ? Not Elsewhere Classified,Mail Orders,Retail
987654321,6/6/2014,6/13/2014,6/5/2014,7.29,5,PANDA EXPRESS #1775,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/9/2014,6/13/2014,6/5/2014,13.63,5,WHICH WICH CARMEL,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/9/2014,6/13/2014,6/6/2014,2.12,5,AMAZON DIGITAL SVCS,866-216-1072,WA,5969,Direct Marketing ? Not Elsewhere Classified,Mail Orders,Retail
987654321,6/9/2014,6/13/2014,6/6/2014,13.36,5,MCDONALD'S F14340,ZIONSVILLE,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/10/2014,6/13/2014,6/8/2014,11.53,5,MCDONALD'S M7276,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/10/2014,6/13/2014,6/9/2014,46.76,5,OLLIES BARGAIN OUTLET 15,CARMEL,IN,5310,Discount Stores,Discount Stores,Retail
987654321,6/11/2014,6/13/2014,6/10/2014,83.29,5,MEIJER #152,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/11/2014,6/13/2014,6/10/2014,67.71,5,MEIJER #152,ZIONSVILLE,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,6/11/2014,6/13/2014,6/10/2014,80.13,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/11/2014,6/13/2014,6/10/2014,42.22,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/11/2014,6/13/2014,6/11/2014,12,5,GAN*INDIANANEWSPAPRCIR,888-426-0491,IN,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,6/12/2014,6/13/2014,6/11/2014,44.7,5,MEIJER #152,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/13/2014,6/13/2014,6/11/2014,3.74,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,6/13/2014,6/13/2014,6/12/2014,30.34,5,PIZZA HUT 028451,CARMEL,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,6/13/2014,6/13/2014,6/12/2014,139.33,5,VICTORIA'S SECRET CATALO,REYNOLDSBURG,OH,5965,Direct Marketing ? Catalog and Catalog and Retail Merchant,Mail Orders,Retail
987654321,6/16/2014,7/15/2014,6/12/2014,39.99,5,COMPANION ANIMAL MEDIC,CARMEL,IN,742,Veterinary Services,Other Services,Other
987654321,6/16/2014,7/15/2014,6/13/2014,-8.01,6,MEIJER #130,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/16/2014,7/15/2014,6/13/2014,134.65,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/16/2014,7/15/2014,6/13/2014,24.6,5,AUTOZONE #4533,CARMEL,IN,5533,"Automotive Parts, Accessories Stores",Vehicles,Travel
987654321,6/16/2014,7/15/2014,6/13/2014,52.69,5,698 DILLARDS-DDS DIRECT,MAUMELLE,AR,5964,Direct Marketing ? Catalog Merchant,Mail Orders,Retail
987654321,6/16/2014,7/15/2014,6/13/2014,13.39,5,BURGER KING #16334,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/16/2014,7/15/2014,6/13/2014,70.62,5,VICTORIA'S SECRET CATALO,REYNOLDSBURG,OH,5965,Direct Marketing ? Catalog and Catalog and Retail Merchant,Mail Orders,Retail
987654321,6/16/2014,7/15/2014,6/13/2014,123.71,5,MEIJER #130,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/16/2014,7/15/2014,6/14/2014,14.42,5,AUTOZONE #4533,CARMEL,IN,5533,"Automotive Parts, Accessories Stores",Vehicles,Travel
987654321,6/16/2014,7/15/2014,6/15/2014,17.93,5,FAZOLI'S #1618,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/16/2014,7/15/2014,6/15/2014,19.74,5,JIMMY JOHNS - 2344,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/17/2014,7/15/2014,6/15/2014,9.18,5,AUTOZONE #4533,CARMEL,IN,5533,"Automotive Parts, Accessories Stores",Vehicles,Travel
987654321,6/17/2014,7/15/2014,6/16/2014,20.17,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/18/2014,7/15/2014,6/17/2014,25,5,LOC*LIFELOCK,800-543-3562,AZ,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,6/19/2014,7/15/2014,6/17/2014,16.76,5,USPS 17977930903223418,ZIONSVILLE,IN,9402,Postage Stamps,Other Services,Other
987654321,6/19/2014,7/15/2014,6/17/2014,7.44,5,STEIN MART #297,CARMEL,IN,5311,Department Stores,Department Stores,Retail
987654321,6/20/2014,7/15/2014,6/19/2014,-39.58,6,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/20/2014,7/15/2014,6/19/2014,114.59,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/23/2014,7/15/2014,6/19/2014,43.35,5,AUTOZONE #4533,CARMEL,IN,5533,"Automotive Parts, Accessories Stores",Vehicles,Travel
987654321,6/23/2014,7/15/2014,6/19/2014,1.41,5,AUTOZONE #4533,CARMEL,IN,5533,"Automotive Parts, Accessories Stores",Vehicles,Travel
987654321,6/23/2014,7/15/2014,6/19/2014,22.43,5,MEIJER #152,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/23/2014,7/15/2014,6/19/2014,108.47,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/23/2014,7/15/2014,6/19/2014,12.73,5,BURGER KING #16334,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/23/2014,7/15/2014,6/20/2014,184.38,5,698 DILLARDS-DDS DIRECT,MAUMELLE,AR,5964,Direct Marketing ? Catalog Merchant,Mail Orders,Retail
987654321,6/23/2014,7/15/2014,6/20/2014,22.47,5,VICTORIA'S SECRET CATALO,REYNOLDSBURG,OH,5965,Direct Marketing ? Catalog and Catalog and Retail Merchant,Mail Orders,Retail
987654321,6/25/2014,7/15/2014,6/23/2014,15.21,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/25/2014,7/15/2014,6/23/2014,13.63,5,INDIANAPOLIS ZOO,INDIANAPOLIS,IN,5947,"Card Shops, Gift, Novelty, and Souvenir Shops",Other Retail,Retail
987654321,6/25/2014,7/15/2014,6/24/2014,-76.93,6,VICTORIA'S SECRET CATALO,REYNOLDSBURG,OH,5965,Direct Marketing ? Catalog and Catalog and Retail Merchant,Mail Orders,Retail
987654321,6/26/2014,7/15/2014,6/24/2014,182.07,5,698 DILLARDS-DDS DIRECT,MAUMELLE,AR,5964,Direct Marketing ? Catalog Merchant,Mail Orders,Retail
987654321,6/26/2014,7/15/2014,6/25/2014,26.74,5,VICTORIA'S SECRET CATALO,REYNOLDSBURG,OH,5965,Direct Marketing ? Catalog and Catalog and Retail Merchant,Mail Orders,Retail
987654321,6/26/2014,7/15/2014,6/25/2014,13.91,5,VICTORIA'S SECRET CATALO,REYNOLDSBURG,OH,5965,Direct Marketing ? Catalog and Catalog and Retail Merchant,Mail Orders,Retail
987654321,6/27/2014,7/15/2014,6/25/2014,7.92,5,MCDONALD'S F32582,NOBLESVILLE,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/27/2014,7/15/2014,6/26/2014,-32.09,6,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/27/2014,7/15/2014,6/26/2014,73.6,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/27/2014,7/15/2014,6/26/2014,8.54,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/30/2014,7/15/2014,6/26/2014,51.51,5,SHELL 57444796908,WHITESTOWN,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,6/30/2014,7/15/2014,6/27/2014,8.55,5,MEIJER #137,LAFAYETTE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,6/30/2014,7/15/2014,6/27/2014,62.18,5,KNITPICKS.COM,800-574-1323,WA,5970,Artist?s Supply and Craft Shops,Other Retail,Retail
987654321,6/30/2014,7/15/2014,6/27/2014,39,5,FOR THE DOGS INC,ZIONSVILLE,IN,7299,Miscellaneous Personal Services-not Elsewhere Clas,Other Services,Other
987654321,6/30/2014,7/15/2014,6/27/2014,66.05,5,SHELL 57442078606,LEBANON,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,6/30/2014,7/15/2014,6/27/2014,11.62,5,MCDONALD'S F19606,REMINGTON,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,6/30/2014,7/15/2014,6/28/2014,-3266.84,65,PAYMENT - THANK YOU,,,,#N/A,#N/A,#N/A
987654321,6/30/2014,7/15/2014,6/28/2014,11.99,5,WHICH WICH CARMEL,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,7/1/2014,7/15/2014,6/30/2014,64.18,5,OLLIES BARGAIN OUTLET 15,CARMEL,IN,5310,Discount Stores,Discount Stores,Retail
987654321,7/2/2014,7/15/2014,6/30/2014,29.94,5,ABUELOS CARMEL,CARMEL,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,7/3/2014,7/15/2014,7/1/2014,-109.68,6,698 DILLARDS-DDS DIRECT,MAUMELLE,AR,5311,Department Stores,Department Stores,Retail
987654321,7/3/2014,7/15/2014,7/1/2014,119.73,5,MARSH #080,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,7/7/2014,7/15/2014,7/2/2014,47.93,5,MEIJER #152,ZIONSVILLE,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,7/7/2014,7/15/2014,7/3/2014,30.03,5,MONICAL`S PIZZA,INDIANAPOLIS,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,7/7/2014,7/15/2014,7/3/2014,19.44,5,MICHAELS STORES 5807,INDIANAPOLIS,IN,5970,Artist?s Supply and Craft Shops,Other Retail,Retail
987654321,7/7/2014,7/15/2014,7/3/2014,52.1,5,DICK'S CLOTHING&SPORTING,INDIANAPOLIS,IN,5941,Sporting Goods Stores,Sporting Goods/Toy Stores,Retail
987654321,7/7/2014,7/15/2014,7/3/2014,30.09,5,BEDBATH&BEYOND#0814,INDIANAPOLIS,IN,5999,Miscellaneous and Specialty Retail Stores,Other Retail,Retail
987654321,7/7/2014,7/15/2014,7/3/2014,4.44,5,MCDONALD'S F14340,ZIONSVILLE,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,7/7/2014,7/15/2014,7/4/2014,61.26,5,SHELL 57445974207,GASTON,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,7/7/2014,7/15/2014,7/4/2014,80.02,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,7/7/2014,7/15/2014,7/4/2014,11.61,5,MCDONALD'S F5143,DALEVILLE,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,7/7/2014,7/15/2014,7/4/2014,29,5,FOR THE DOGS INC,ZIONSVILLE,IN,7299,Miscellaneous Personal Services-not Elsewhere Clas,Other Services,Other
987654321,7/7/2014,7/15/2014,7/5/2014,18.38,5,JIMMY JOHNS - 2344,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,7/7/2014,7/15/2014,7/6/2014,17.93,5,FAZOLI'S #1618,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,7/9/2014,7/15/2014,7/7/2014,9.11,5,MCDONALD'S F14340,ZIONSVILLE,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,7/10/2014,7/15/2014,7/8/2014,24.06,5,MEIJER #152,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,7/10/2014,7/15/2014,7/8/2014,186.36,5,MEIJER #152,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,7/10/2014,7/15/2014,7/9/2014,81.73,5,KROGER #970,WESTFIELD,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,7/11/2014,7/15/2014,7/11/2014,12,5,GAN*INDIANANEWSPAPRCIR,888-426-0491,IN,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,7/14/2014,7/15/2014,7/11/2014,42,5,COMPANION ANIMAL MEDIC,CARMEL,IN,742,Veterinary Services,Other Services,Other
987654321,7/14/2014,7/15/2014,7/11/2014,85.89,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,7/14/2014,7/15/2014,7/11/2014,21.24,5,GFS MKTPLC #1957,INDIANAPOLIS,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,7/14/2014,7/15/2014,7/12/2014,4.08,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,7/15/2014,7/15/2014,7/13/2014,31.27,5,THE HOME DEPOT #2037,CARMEL,IN,5200,Home Supply Warehouse Stores,Interior Furnishing Stores,Housing
987654321,7/16/2014,_,7/14/2014,-17.11,6,KOHL'S #1178,CARMEL,IN,5311,Department Stores,Department Stores,Retail
987654321,7/16/2014,_,7/14/2014,29.95,5,KOHL'S #1178,CARMEL,IN,5311,Department Stores,Department Stores,Retail
987654321,7/16/2014,_,7/14/2014,18.17,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,7/16/2014,_,7/14/2014,106.99,5,BEST BUY,CARMEL,IN,5732,Electronic Sales,Electric Appliance Stores,Housing
987654321,7/18/2014,_,7/15/2014,16.04,5,INDIANAPOLIS ZOO,INDIANAPOLIS,IN,5947,"Card Shops, Gift, Novelty, and Souvenir Shops",Other Retail,Retail
987654321,7/17/2014,_,7/16/2014,266.71,5,MEIJER #130,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,7/18/2014,_,7/17/2014,-1.67,6,LOC*LIFELOCK,800-543-3562,AZ,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,7/18/2014,_,7/17/2014,52.55,5,ROSELLIS PIZZA,CARMEL,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,7/21/2014,_,7/18/2014,44.99,5,KNITSCENE,800-839-4544,OH,5942,Book Stores,Other Retail,Retail
987654321,7/21/2014,_,7/18/2014,32.11,5,BACK ROOM BURGER BAR,LAS VEGAS,NV,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,7/21/2014,_,7/18/2014,8.73,5,MCDONALD'S M2500 OF NV,LAS VEGAS,NV,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,7/21/2014,_,7/19/2014,241.43,5,VONS     STORE  2396,LAS VEGAS,NV,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,7/22/2014,_,7/20/2014,380.27,5,MASTRO'S OCEAN CLUB,LAS VEGAS,NV,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,7/22/2014,_,7/21/2014,16.05,5,VICTORIA'S SECRET CATALO,REYNOLDSBURG,OH,5965,Direct Marketing ? Catalog and Catalog and Retail Merchant,Mail Orders,Retail
987654321,7/22/2014,_,7/21/2014,29.19,5,CALL IT SPRING # 3386,LAS VEGAS,NV,5661,Shoe Stores,Clothing Stores,Retail
987654321,7/23/2014,_,7/21/2014,17.95,5,ABC STORES,LAS VEGAS,NV,5399,Misc. General Merchandise,Other Retail,Retail
987654321,7/23/2014,_,7/21/2014,7.93,5,WALGREENS #13900,LAS VEGAS,NV,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
